|6.6.6
peridotite_hpha02_1.tab                                                                             
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  7585.25        997.980        3297.09        7.93698        4.59858     
  9100.30        997.980        3301.62        7.95244        4.60412     
  10615.4        997.980        3306.14        7.96781        4.60965     
  12130.4        997.980        3334.44        8.06817        4.64904     
  13645.5        997.980        3340.89        8.08930        4.65732     
  15160.5        997.980        3346.78        8.10886        4.66508     
  16675.6        997.980        3353.14        8.12961        4.67327     
  18190.6        997.980        3357.92        8.14559        4.67948     
  19705.7        997.980        3362.71        8.16122        4.68549     
  21220.7        997.980        3368.54        8.18059        4.69326     
  22735.8        997.980        3374.09        8.19869        4.70045     
  24250.8        997.980        3379.19        8.21538        4.70704     
  25765.9        997.980        3383.69        8.23003        4.71277     
  27280.9        997.980        3388.18        8.24469        4.71859     
  28796.0        997.980        3393.22        8.26121        4.72507     
  30311.0        997.980        3397.63        8.27560        4.73083     
  31826.1        997.980        3402.21        8.29051        4.73673     
  33341.1        997.980        3406.47        8.30426        4.74217     
  34856.2        997.980        3410.42        8.31690        4.74712     
  36371.2        997.980        3414.94        8.33163        4.75299     
  37886.3        997.980        3419.37        8.34605        4.75876     
  39401.3        997.980        3423.44        8.35911        4.76389     
  40916.4        997.980        3427.68        8.37284        4.76939     
  42431.4        997.980        3431.63        8.38548        4.77438     
  43946.5        997.980        3435.97        8.39959        4.78004     
  45461.5        997.980        3440.00        8.41259        4.78522     
  46976.6        997.980        3444.06        8.42568        4.79044     
  48491.6        997.980        3448.02        8.43841        4.79554     
  50006.7        997.980        3451.94        8.45094        4.80054     
  51521.7        997.980        3456.02        8.46416        4.80585     
  53036.8        997.980        3459.97        8.47685        4.81099     
  54551.8        997.980        3463.90        8.48952        4.81607     
  56066.9        997.980        3467.78        8.50196        4.82101     
  57581.9        997.980        3471.63        8.51432        4.82602     
  59097.0        997.980        3475.57        8.52705        4.83111     
  60612.0        997.980        3479.40        8.53941        4.83614     
  62127.1        997.980        3483.25        8.55181        4.84114     
  63642.1        997.980        3487.06        8.56406        4.84609     
  65157.2        997.980        3490.84        8.57627        4.85104     
  66672.2        997.980        3494.67        8.58863        4.85603     
  68187.3        997.980        3498.44        8.60079        4.86096     
  69702.3        997.980        3502.21        8.61297        4.86590     
  71217.4        997.980        3505.97        8.62512        4.87089     
  72732.4        997.980        3509.71        8.63721        4.87581     
  74247.5        997.980        3513.44        8.64927        4.88072     
  75762.5        997.980        3517.17        8.66128        4.88568     
  77277.6        997.980        3520.87        8.67327        4.89057     
  78792.6        997.980        3524.57        8.68526        4.89540     
  80307.7        997.980        3528.23        8.69712        4.90019     
  81822.7        997.980        3531.90        8.70902        4.90506     
  83337.8        997.980        3535.56        8.72088        4.90992     
  84852.8        997.980        3539.21        8.73273        4.91484     
  86367.9        997.980        3542.84        8.74452        4.91968     
  87882.9        997.980        3546.46        8.75627        4.92452     
  89398.0        997.980        3550.07        8.76801        4.92932     
  90913.0        997.980        3553.68        8.77975        4.93420     
  92428.1        997.980        3557.27        8.79145        4.93904     
  93943.1        997.980        3560.83        8.80306        4.94376     
  95458.2        997.980        3564.40        8.81470        4.94858     
  96973.2        997.980        3567.96        8.82629        4.95338     
  98488.3        997.980        3571.53        8.83793        4.95825     
  100003.        997.980        3575.06        8.84947        4.96302     
  101518.        997.980        3578.59        8.86100        4.96778     
  103033.        997.980        3582.10        8.87250        4.97253     
  104548.        997.980        3585.61        8.88398        4.97730     
  106064.        997.980        3589.09        8.89540        4.98201     
  107579.        997.980        3592.58        8.90681        4.98676     
  109094.        997.980        3596.08        8.91826        4.99160     
  110609.        997.980        3599.54        8.92963        4.99630     
  112124.        997.980        3603.00        8.94098        5.00102     
  113639.        997.980        3606.44        8.95230        5.00572     
  115154.        997.980        3609.88        8.96357        5.01040     
  116669.        997.980        3613.30        8.97484        5.01509     
  118184.        997.980        3616.72        8.98612        5.01980     
  119699.        997.980        3620.13        8.99735        5.02449     
  121214.        997.980        3623.54        9.00855        5.02918     
  122729.        997.980        3626.93        9.01975        5.03386     
  124244.        997.980        3630.31        9.03092        5.03853     
  125759.        997.980        3633.68        9.04201        5.04317     
  127274.        997.980        3637.05        9.05316        5.04785     
  128789.        997.980        3640.40        9.06423        5.05247     
  130304.        997.980        3643.75        9.07531        5.05710     
  131819.        997.980        3647.08        9.08636        5.06173     
  133334.        997.980        3650.45        9.09751        5.06654     
  134849.        997.980        3653.71        9.10825        5.07084     
  136365.        997.980        3657.05        9.11941        5.07562     
  137880.        997.980        3660.35        9.13035        5.08022     
  139395.        997.980        3663.65        9.14128        5.08483     
  140910.        997.980        3666.95        9.15225        5.08951     
  142425.        997.980        3670.23        9.16316        5.09409     
  143940.        997.980        3673.49        9.17401        5.09860     
  145455.        997.980        3676.75        9.18488        5.10320     
  146970.        997.980        3709.04        9.27126        5.18289     
  148485.        997.980        3712.61        9.28269        5.18841     
  150000.        997.980        3716.56        9.29549        5.19510     
  10.0000        1012.12        3192.61        7.66218        4.38362     
  1525.05        1012.12        3203.82        7.69620        4.40755     
  3040.10        1012.12        3216.28        7.73368        4.43327     
  4555.15        1012.12        3227.08        7.76657        4.45494     
  6070.20        1012.12        3290.76        7.91410        4.58788     
  7585.25        1012.12        3295.33        7.92967        4.59345     
  9100.30        1012.12        3299.87        7.94507        4.59900     
  10615.4        1012.12        3304.39        7.96049        4.60455     
  12130.4        1012.12        3332.15        8.05908        4.64311     
  13645.5        1012.12        3338.85        8.08115        4.65193     
  15160.5        1012.12        3344.87        8.10094        4.65969     
  16675.6        1012.12        3349.89        8.11766        4.66614     
  18190.6        1012.12        3355.78        8.13699        4.67380     
  19705.7        1012.12        3359.53        8.14980        4.67867     
  21220.7        1012.12        3365.48        8.16920        4.68640     
  22735.8        1012.12        3371.99        8.19037        4.69495     
  24250.8        1012.12        3376.46        8.20493        4.70070     
  25765.9        1012.12        3381.35        8.22094        4.70701     
  27280.9        1012.12        3386.67        8.23831        4.71386     
  28796.0        1012.12        3391.02        8.25245        4.71946     
  30311.0        1012.12        3395.47        8.26698        4.72523     
  31826.1        1012.12        3400.41        8.28315        4.73165     
  33341.1        1012.12        3404.79        8.29736        4.73724     
  34856.2        1012.12        3408.73        8.30995        4.74220     
  36371.2        1012.12        3413.25        8.32467        4.74805     
  37886.3        1012.12        3417.63        8.33890        4.75376     
  39401.3        1012.12        3421.67        8.35187        4.75892     
  40916.4        1012.12        3425.87        8.36542        4.76431     
  42431.4        1012.12        3430.06        8.37895        4.76964     
  43946.5        1012.12        3434.27        8.39261        4.77516     
  45461.5        1012.12        3438.40        8.40591        4.78040     
  46976.6        1012.12        3442.32        8.41844        4.78549     
  48491.6        1012.12        3446.47        8.43188        4.79083     
  50006.7        1012.12        3450.36        8.44435        4.79580     
  51521.7        1012.12        3454.35        8.45718        4.80099     
  53036.8        1012.12        3458.32        8.46996        4.80612     
  54551.8        1012.12        3462.32        8.48291        4.81127     
  56066.9        1012.12        3466.18        8.49525        4.81628     
  57581.9        1012.12        3470.09        8.50787        4.82133     
  59097.0        1012.12        3474.01        8.52050        4.82646     
  60612.0        1012.12        3477.89        8.53302        4.83150     
  62127.1        1012.12        3481.73        8.54537        4.83649     
  63642.1        1012.12        3485.53        8.55761        4.84138     
  65157.2        1012.12        3489.34        8.56988        4.84640     
  66672.2        1012.12        3493.17        8.58219        4.85143     
  68187.3        1012.12        3496.95        8.59442        4.85638     
  69702.3        1012.12        3500.73        8.60666        4.86130     
  71217.4        1012.12        3504.49        8.61880        4.86620     
  72732.4        1012.12        3508.24        8.63090        4.87120     
  74247.5        1012.12        3511.98        8.64295        4.87614     
  75762.5        1012.12        3515.70        8.65499        4.88105     
  77277.6        1012.12        3519.40        8.66702        4.88590     
  78792.6        1012.12        3523.10        8.67898        4.89080     
  80307.7        1012.12        3526.79        8.69090        4.89573     
  81822.7        1012.12        3530.46        8.70283        4.90059     
  83337.8        1012.12        3534.14        8.71473        4.90547     
  84852.8        1012.12        3537.79        8.72656        4.91034     
  86367.9        1012.12        3541.42        8.73834        4.91513     
  87882.9        1012.12        3545.05        8.75014        4.92003     
  89398.0        1012.12        3548.68        8.76192        4.92490     
  90913.0        1012.12        3552.28        8.77363        4.92971     
  92428.1        1012.12        3555.85        8.78529        4.93442     
  93943.1        1012.12        3559.45        8.79700        4.93933     
  95458.2        1012.12        3562.99        8.80858        4.94397     
  96973.2        1012.12        3566.59        8.82025        4.94900     
  98488.3        1012.12        3570.14        8.83184        4.95378     
  100003.        1012.12        3573.68        8.84340        4.95853     
  101518.        1012.12        3577.20        8.85490        4.96326     
  103033.        1012.12        3580.72        8.86642        4.96798     
  104548.        1012.12        3584.24        8.87792        4.97283     
  106064.        1012.12        3587.72        8.88934        4.97747     
  107579.        1012.12        3591.21        8.90077        4.98224     
  109094.        1012.12        3594.72        8.91223        4.98710     
  110609.        1012.12        3598.19        8.92361        4.99183     
  112124.        1012.12        3601.65        8.93497        4.99653     
  113639.        1012.12        3605.09        8.94629        5.00122     
  115154.        1012.12        3608.54        8.95761        5.00598     
  116669.        1012.12        3611.98        8.96891        5.01069     
  118184.        1012.12        3615.40        8.98017        5.01538     
  119699.        1012.12        3618.81        8.99139        5.02005     
  121214.        1012.12        3622.20        9.00259        5.02467     
  122729.        1012.12        3625.62        9.01385        5.02947     
  124244.        1012.12        3628.99        9.02496        5.03406     
  125759.        1012.12        3632.37        9.03611        5.03873     
  127274.        1012.12        3635.75        9.04733        5.04348     
  128789.        1012.12        3639.11        9.05838        5.04809     
  130304.        1012.12        3642.45        9.06944        5.05271     
  131819.        1012.12        3645.80        9.08056        5.05740     
  133334.        1012.12        3649.13        9.09158        5.06201     
  134849.        1012.12        3652.45        9.10258        5.06661     
  136365.        1012.12        3655.75        9.11353        5.07114     
  137880.        1012.12        3659.05        9.12447        5.07570     
  139395.        1012.12        3662.37        9.13546        5.08042     
  140910.        1012.12        3665.66        9.14637        5.08499     
  142425.        1012.12        3668.94        9.15732        5.08957     
  143940.        1012.12        3672.21        9.16819        5.09417     
  145455.        1012.12        3675.47        9.17905        5.09873     
  146970.        1012.12        3678.72        9.18989        5.10326     
  148485.        1012.12        3711.19        9.27664        5.18386     
  150000.        1012.12        3715.00        9.28888        5.19008     
  10.0000        1026.26        3191.19        7.65605        4.37936     
  1525.05        1026.26        3203.13        7.69179        4.40483     
  3040.10        1026.26        3215.21        7.72821        4.42970     
  4555.15        1026.26        3225.88        7.76075        4.45105     
  6070.20        1026.26        3288.98        7.90672        4.58274     
  7585.25        1026.26        3293.56        7.92227        4.58832     
  9100.30        1026.26        3298.11        7.93776        4.59388     
  10615.4        1026.26        3302.64        7.95319        4.59945     
  12130.4        1026.26        3329.81        8.04991        4.63727     
  13645.5        1026.26        3336.65        8.07236        4.64617     
  15160.5        1026.26        3342.91        8.09299        4.65437     
  16675.6        1026.26        3347.79        8.10933        4.66066     
  18190.6        1026.26        3353.60        8.12845        4.66825     
  19705.7        1026.26        3357.74        8.14233        4.67351     
  21220.7        1026.26        3363.72        8.16184        4.68130     
  22735.8        1026.26        3370.46        8.18379        4.69020     
  24250.8        1026.26        3375.38        8.19994        4.69654     
  25765.9        1026.26        3379.84        8.21447        4.70221     
  27280.9        1026.26        3384.46        8.22956        4.70823     
  28796.0        1026.26        3389.26        8.24525        4.71442     
  30311.0        1026.26        3393.94        8.26052        4.72047     
  31826.1        1026.26        3398.66        8.27595        4.72661     
  33341.1        1026.26        3403.05        8.29020        4.73225     
  34856.2        1026.26        3407.04        8.30299        4.73728     
  36371.2        1026.26        3411.57        8.31777        4.74318     
  37886.3        1026.26        3415.77        8.33130        4.74856     
  39401.3        1026.26        3420.02        8.34506        4.75404     
  40916.4        1026.26        3424.36        8.35912        4.75964     
  42431.4        1026.26        3428.41        8.37214        4.76482     
  43946.5        1026.26        3432.68        8.38596        4.77036     
  45461.5        1026.26        3436.69        8.39887        4.77551     
  46976.6        1026.26        3440.80        8.41213        4.78079     
  48491.6        1026.26        3444.85        8.42515        4.78602     
  50006.7        1026.26        3448.78        8.43774        4.79105     
  51521.7        1026.26        3452.77        8.45060        4.79619     
  53036.8        1026.26        3456.80        8.46362        4.80143     
  54551.8        1026.26        3460.71        8.47614        4.80648     
  56066.9        1026.26        3464.67        8.48895        4.81161     
  57581.9        1026.26        3468.55        8.50139        4.81662     
  59097.0        1026.26        3472.46        8.51401        4.82169     
  60612.0        1026.26        3476.34        8.52649        4.82672     
  62127.1        1026.26        3480.17        8.53878        4.83173     
  63642.1        1026.26        3484.03        8.55125        4.83675     
  65157.2        1026.26        3487.84        8.56352        4.84171     
  66672.2        1026.26        3491.67        8.57587        4.84672     
  68187.3        1026.26        3495.45        8.58807        4.85168     
  69702.3        1026.26        3499.23        8.60027        4.85666     
  71217.4        1026.26        3503.00        8.61244        4.86157     
  72732.4        1026.26        3506.75        8.62455        4.86654     
  74247.5        1026.26        3510.50        8.63669        4.87148     
  75762.5        1026.26        3514.22        8.64872        4.87641     
  77277.6        1026.26        3517.93        8.66067        4.88128     
  78792.6        1026.26        3521.64        8.67269        4.88616     
  80307.7        1026.26        3525.34        8.68467        4.89108     
  81822.7        1026.26        3529.00        8.69655        4.89591     
  83337.8        1026.26        3532.68        8.70844        4.90082     
  84852.8        1026.26        3536.34        8.72032        4.90570     
  86367.9        1026.26        3539.97        8.73211        4.91051     
  87882.9        1026.26        3543.61        8.74391        4.91538     
  89398.0        1026.26        3547.24        8.75568        4.92025     
  90913.0        1026.26        3550.84        8.76742        4.92506     
  92428.1        1026.26        3554.43        8.77910        4.92982     
  93943.1        1026.26        3558.03        8.79081        4.93471     
  95458.2        1026.26        3561.57        8.80239        4.93934     
  96973.2        1026.26        3565.18        8.81410        4.94438     
  98488.3        1026.26        3568.72        8.82563        4.94905     
  100003.        1026.26        3572.28        8.83726        4.95394     
  101518.        1026.26        3575.81        8.84878        4.95865     
  103033.        1026.26        3579.33        8.86032        4.96345     
  104548.        1026.26        3582.83        8.87178        4.96812     
  106064.        1026.26        3586.36        8.88329        4.97301     
  107579.        1026.26        3589.84        8.89467        4.97766     
  109094.        1026.26        3593.34        8.90614        4.98251     
  110609.        1026.26        3596.81        8.91756        4.98723     
  112124.        1026.26        3600.29        8.92893        4.99200     
  113639.        1026.26        3603.73        8.94026        4.99667     
  115154.        1026.26        3607.19        8.95159        5.00143     
  116669.        1026.26        3610.61        8.96283        5.00605     
  118184.        1026.26        3614.04        8.97414        5.01080     
  119699.        1026.26        3617.47        8.98540        5.01554     
  121214.        1026.26        3620.89        8.99666        5.02030     
  122729.        1026.26        3624.28        9.00790        5.02495     
  124244.        1026.26        3627.68        9.01904        5.02964     
  125759.        1026.26        3631.05        9.03019        5.03426     
  127274.        1026.26        3634.42        9.04132        5.03892     
  128789.        1026.26        3637.78        9.05242        5.04355     
  130304.        1026.26        3641.14        9.06351        5.04820     
  131819.        1026.26        3644.49        9.07464        5.05291     
  133334.        1026.26        3647.81        9.08559        5.05745     
  134849.        1026.26        3651.15        9.09669        5.06213     
  136365.        1026.26        3654.45        9.10763        5.06663     
  137880.        1026.26        3657.78        9.11863        5.07134     
  139395.        1026.26        3661.08        9.12959        5.07595     
  140910.        1026.26        3664.37        9.14052        5.08053     
  142425.        1026.26        3667.66        9.15147        5.08512     
  143940.        1026.26        3670.93        9.16235        5.08971     
  145455.        1026.26        3674.20        9.17323        5.09429     
  146970.        1026.26        3677.45        9.18406        5.09881     
  148485.        1026.26        3709.97        9.27130        5.17993     
  150000.        1026.26        3713.42        9.28225        5.18507     
  10.0000        1040.40        3189.77        7.64987        4.37509     
  1525.05        1040.40        3198.86        7.67838        4.39431     
  3040.10        1040.40        3211.66        7.71660        4.42076     
  4555.15        1040.40        3224.82        7.75525        4.44747     
  6070.20        1040.40        3287.20        7.89928        4.57756     
  7585.25        1040.40        3291.79        7.91499        4.58318     
  9100.30        1040.40        3296.35        7.93041        4.58876     
  10615.4        1040.40        3300.89        7.94596        4.59434     
  12130.4        1040.40        3327.02        8.03910        4.63069     
  13645.5        1040.40        3333.94        8.06231        4.64012     
  15160.5        1040.40        3339.46        8.08051        4.64709     
  16675.6        1040.40        3346.30        8.10281        4.65591     
  18190.6        1040.40        3351.33        8.11959        4.66251     
  19705.7        1040.40        3355.95        8.13484        4.66835     
  21220.7        1040.40        3362.18        8.15514        4.67650     
  22735.8        1040.40        3368.54        8.17600        4.68493     
  24250.8        1040.40        3373.48        8.19218        4.69130     
  25765.9        1040.40        3377.86        8.20653        4.69686     
  27280.9        1040.40        3382.69        8.22230        4.70317     
  28796.0        1040.40        3387.34        8.23747        4.70917     
  30311.0        1040.40        3392.06        8.25289        4.71528     
  31826.1        1040.40        3396.85        8.26855        4.72149     
  33341.1        1040.40        3401.32        8.28309        4.72729     
  34856.2        1040.40        3405.22        8.29555        4.73220     
  36371.2        1040.40        3409.78        8.31041        4.73809     
  37886.3        1040.40        3414.09        8.32435        4.74366     
  39401.3        1040.40        3418.53        8.33879        4.74945     
  40916.4        1040.40        3422.58        8.35178        4.75457     
  42431.4        1040.40        3426.70        8.36507        4.75985     
  43946.5        1040.40        3431.03        8.37914        4.76551     
  45461.5        1040.40        3435.07        8.39213        4.77069     
  46976.6        1040.40        3439.15        8.40526        4.77594     
  48491.6        1040.40        3443.25        8.41847        4.78122     
  50006.7        1040.40        3447.12        8.43086        4.78618     
  51521.7        1040.40        3451.24        8.44415        4.79151     
  53036.8        1040.40        3455.17        8.45679        4.79660     
  54551.8        1040.40        3459.19        8.46977        4.80184     
  56066.9        1040.40        3463.07        8.48221        4.80682     
  57581.9        1040.40        3466.96        8.49471        4.81184     
  59097.0        1040.40        3470.93        8.50752        4.81702     
  60612.0        1040.40        3474.80        8.51996        4.82205     
  62127.1        1040.40        3478.64        8.53234        4.82705     
  63642.1        1040.40        3482.52        8.54483        4.83208     
  65157.2        1040.40        3486.31        8.55702        4.83704     
  66672.2        1040.40        3490.16        8.56947        4.84207     
  68187.3        1040.40        3493.94        8.58164        4.84701     
  69702.3        1040.40        3497.73        8.59389        4.85201     
  71217.4        1040.40        3501.51        8.60606        4.85694     
  72732.4        1040.40        3505.27        8.61819        4.86190     
  74247.5        1040.40        3509.01        8.63030        4.86681     
  75762.5        1040.40        3512.75        8.64236        4.87181     
  77277.6        1040.40        3516.47        8.65442        4.87665     
  78792.6        1040.40        3520.17        8.66637        4.88158     
  80307.7        1040.40        3523.88        8.67838        4.88646     
  81822.7        1040.40        3527.55        8.69029        4.89135     
  83337.8        1040.40        3531.25        8.70222        4.89624     
  84852.8        1040.40        3534.89        8.71405        4.90111     
  86367.9        1040.40        3538.55        8.72591        4.90596     
  87882.9        1040.40        3542.18        8.73771        4.91084     
  89398.0        1040.40        3545.80        8.74945        4.91562     
  90913.0        1040.40        3549.42        8.76123        4.92051     
  92428.1        1040.40        3553.02        8.77292        4.92528     
  93943.1        1040.40        3556.61        8.78460        4.93010     
  95458.2        1040.40        3560.17        8.79624        4.93479     
  96973.2        1040.40        3563.78        8.80795        4.93982     
  98488.3        1040.40        3567.29        8.81945        4.94436     
  100003.        1040.40        3570.88        8.83112        4.94937     
  101518.        1040.40        3574.40        8.84264        4.95406     
  103033.        1040.40        3577.95        8.85420        4.95893     
  104548.        1040.40        3581.44        8.86567        4.96356     
  106064.        1040.40        3584.96        8.87717        4.96838     
  107579.        1040.40        3588.45        8.88858        4.97307     
  109094.        1040.40        3591.96        8.90004        4.97791     
  110609.        1040.40        3595.45        8.91150        4.98272     
  112124.        1040.40        3598.93        8.92288        4.98748     
  113639.        1040.40        3602.38        8.93423        4.99218     
  115154.        1040.40        3605.85        8.94558        4.99697     
  116669.        1040.40        3609.27        8.95683        5.00159     
  118184.        1040.40        3612.70        8.96815        5.00632     
  119699.        1040.40        3616.13        8.97942        5.01106     
  121214.        1040.40        3619.54        8.99063        5.01570     
  122729.        1040.40        3622.95        9.00191        5.02045     
  124244.        1040.40        3626.35        9.01309        5.02515     
  125759.        1040.40        3629.72        9.02421        5.02974     
  127274.        1040.40        3633.10        9.03534        5.03442     
  128789.        1040.40        3636.47        9.04651        5.03911     
  130304.        1040.40        3639.84        9.05759        5.04378     
  131819.        1040.40        3643.18        9.06872        5.04843     
  133334.        1040.40        3646.52        9.07972        5.05303     
  134849.        1040.40        3649.85        9.09079        5.05768     
  136365.        1040.40        3653.17        9.10174        5.06226     
  137880.        1040.40        3656.47        9.11272        5.06683     
  139395.        1040.40        3659.79        9.12372        5.07150     
  140910.        1040.40        3663.08        9.13463        5.07607     
  142425.        1040.40        3666.37        9.14559        5.08067     
  143940.        1040.40        3669.65        9.15647        5.08524     
  145455.        1040.40        3672.93        9.16737        5.08984     
  146970.        1040.40        3676.19        9.17824        5.09442     
  148485.        1040.40        3679.45        9.18910        5.09901     
  150000.        1040.40        3711.85        9.27562        5.18007     
  10.0000        1054.55        3188.37        7.64376        4.37086     
  1525.05        1054.55        3199.53        7.67737        4.39457     
  3040.10        1054.55        3208.86        7.70679        4.41342     
  4555.15        1054.55        3223.49        7.74904        4.44329     
  6070.20        1054.55        3285.42        7.89199        4.57243     
  7585.25        1054.55        3290.01        7.90754        4.57803     
  9100.30        1054.55        3294.58        7.92307        4.58363     
  10615.4        1054.55        3299.13        7.93855        4.58921     
  12130.4        1054.55        3321.45        8.01822        4.62026     
  13645.5        1054.55        3331.70        8.05323        4.63420     
  15160.5        1054.55        3338.11        8.07422        4.64242     
  16675.6        1054.55        3344.13        8.09402        4.65024     
  18190.6        1054.55        3349.68        8.11239        4.65747     
  19705.7        1054.55        3354.00        8.12687        4.66303     
  21220.7        1054.55        3359.79        8.14592        4.67063     
  22735.8        1054.55        3366.56        8.16803        4.67959     
  24250.8        1054.55        3371.58        8.18446        4.68607     
  25765.9        1054.55        3376.36        8.20011        4.69223     
  27280.9        1054.55        3380.91        8.21496        4.69809     
  28796.0        1054.55        3385.57        8.23018        4.70411     
  30311.0        1054.55        3390.21        8.24532        4.71011     
  31826.1        1054.55        3395.09        8.26131        4.71646     
  33341.1        1054.55        3399.54        8.27577        4.72223     
  34856.2        1054.55        3403.52        8.28851        4.72725     
  36371.2        1054.55        3408.09        8.30342        4.73317     
  37886.3        1054.55        3412.41        8.31739        4.73873     
  39401.3        1054.55        3416.71        8.33130        4.74429     
  40916.4        1054.55        3420.92        8.34491        4.74971     
  42431.4        1054.55        3425.01        8.35806        4.75494     
  43946.5        1054.55        3429.37        8.37224        4.76064     
  45461.5        1054.55        3433.49        8.38550        4.76593     
  46976.6        1054.55        3437.57        8.39866        4.77119     
  48491.6        1054.55        3441.62        8.41169        4.77641     
  50006.7        1054.55        3445.54        8.42423        4.78143     
  51521.7        1054.55        3449.65        8.43752        4.78677     
  53036.8        1054.55        3453.60        8.45019        4.79186     
  54551.8        1054.55        3457.58        8.46298        4.79700     
  56066.9        1054.55        3461.52        8.47566        4.80210     
  57581.9        1054.55        3465.41        8.48819        4.80714     
  59097.0        1054.55        3469.39        8.50099        4.81233     
  60612.0        1054.55        3473.27        8.51350        4.81738     
  62127.1        1054.55        3477.15        8.52596        4.82241     
  63642.1        1054.55        3480.99        8.53836        4.82742     
  65157.2        1054.55        3484.79        8.55058        4.83239     
  66672.2        1054.55        3488.65        8.56304        4.83743     
  68187.3        1054.55        3492.46        8.57530        4.84240     
  69702.3        1054.55        3496.25        8.58752        4.84737     
  71217.4        1054.55        3500.02        8.59969        4.85232     
  72732.4        1054.55        3503.78        8.61183        4.85727     
  74247.5        1054.55        3507.53        8.62393        4.86220     
  75762.5        1054.55        3511.27        8.63602        4.86713     
  77277.6        1054.55        3515.01        8.64809        4.87209     
  78792.6        1054.55        3518.72        8.66008        4.87697     
  80307.7        1054.55        3522.42        8.67206        4.88188     
  81822.7        1054.55        3526.11        8.68402        4.88678     
  83337.8        1054.55        3529.79        8.69594        4.89167     
  84852.8        1054.55        3533.47        8.70784        4.89655     
  86367.9        1054.55        3537.12        8.71967        4.90140     
  87882.9        1054.55        3540.75        8.73148        4.90625     
  89398.0        1054.55        3544.38        8.74327        4.91110     
  90913.0        1054.55        3548.01        8.75503        4.91596     
  92428.1        1054.55        3551.59        8.76671        4.92067     
  93943.1        1054.55        3555.20        8.77843        4.92558     
  95458.2        1054.55        3558.78        8.79006        4.93033     
  96973.2        1054.55        3562.34        8.80169        4.93509     
  98488.3        1054.55        3565.90        8.81331        4.93985     
  100003.        1054.55        3569.44        8.82490        4.94459     
  101518.        1054.55        3573.00        8.83649        4.94948     
  103033.        1054.55        3576.56        8.84807        4.95436     
  104548.        1054.55        3580.09        8.85960        4.95919     
  106064.        1054.55        3583.60        8.87106        4.96392     
  107579.        1054.55        3587.09        8.88252        4.96859     
  109094.        1054.55        3590.61        8.89400        4.97348     
  110609.        1054.55        3594.09        8.90541        4.97823     
  112124.        1054.55        3597.57        8.91682        4.98298     
  113639.        1054.55        3601.03        8.92818        4.98770     
  115154.        1054.55        3604.49        8.93953        4.99243     
  116669.        1054.55        3607.93        8.95082        4.99713     
  118184.        1054.55        3611.36        8.96211        5.00184     
  119699.        1054.55        3614.79        8.97337        5.00653     
  121214.        1054.55        3618.21        8.98462        5.01123     
  122729.        1054.55        3621.61        8.99586        5.01593     
  124244.        1054.55        3625.02        9.00708        5.02063     
  125759.        1054.55        3628.42        9.01831        5.02536     
  127274.        1054.55        3631.80        9.02950        5.03007     
  128789.        1054.55        3635.17        9.04059        5.03468     
  130304.        1054.55        3638.52        9.05165        5.03929     
  131819.        1054.55        3641.87        9.06272        5.04393     
  133334.        1054.55        3645.22        9.07379        5.04858     
  134849.        1054.55        3648.56        9.08488        5.05323     
  136365.        1054.55        3651.89        9.09586        5.05786     
  137880.        1054.55        3655.20        9.10685        5.06246     
  139395.        1054.55        3658.50        9.11781        5.06705     
  140910.        1054.55        3661.80        9.12877        5.07165     
  142425.        1054.55        3665.09        9.13971        5.07622     
  143940.        1054.55        3668.38        9.15064        5.08084     
  145455.        1054.55        3671.69        9.16160        5.08556     
  146970.        1054.55        3674.92        9.17242        5.09001     
  148485.        1054.55        3678.19        9.18329        5.09460     
  150000.        1054.55        3681.40        9.19403        5.09900     
  10.0000        1068.69        3186.99        7.63766        4.36666     
  1525.05        1068.69        3200.49        7.67703        4.39547     
  3040.10        1068.69        3207.92        7.70164        4.41013     
  4555.15        1068.69        3222.27        7.74316        4.43937     
  6070.20        1068.69        3283.63        7.88464        4.56725     
  7585.25        1068.69        3288.23        7.90020        4.57287     
  9100.30        1068.69        3292.81        7.91572        4.57848     
  10615.4        1068.69        3297.37        7.93124        4.58407     
  12130.4        1068.69        3315.28        7.99502        4.60889     
  13645.5        1068.69        3329.71        8.04516        4.62881     
  15160.5        1068.69        3335.76        8.06513        4.63665     
  16675.6        1068.69        3341.82        8.08506        4.64452     
  18190.6        1068.69        3347.10        8.10274        4.65146     
  19705.7        1068.69        3351.68        8.11794        4.65732     
  21220.7        1068.69        3358.57        8.14049        4.66644     
  22735.8        1068.69        3364.40        8.15944        4.67400     
  24250.8        1068.69        3369.75        8.17694        4.68096     
  25765.9        1068.69        3373.89        8.19052        4.68621     
  27280.9        1068.69        3379.12        8.20759        4.69301     
  28796.0        1068.69        3383.78        8.22281        4.69902     
  30311.0        1068.69        3388.63        8.23873        4.70535     
  31826.1        1068.69        3393.32        8.25400        4.71140     
  33341.1        1068.69        3397.65        8.26807        4.71707     
  34856.2        1068.69        3401.81        8.28145        4.72232     
  36371.2        1068.69        3406.39        8.29638        4.72825     
  37886.3        1068.69        3410.86        8.31090        4.73411     
  39401.3        1068.69        3415.12        8.32468        4.73959     
  40916.4        1068.69        3419.29        8.33810        4.74489     
